"1009520710","F","86","1","0.00000000000000000E+00","1.53850000000000000E+04","2","0","7.48189059999999972E+03","6.52055000000000051E-01","238"," 00031.","2","IA","High school graduate","0","FALSE"
"1009520720","M","66","1","0.00000000000000000E+00","1.90610000000000000E+04","4","0","8.47137099999999919E+03","6.60274000000000028E-01","241"," 00035.","3","VA","High school graduate","0","FALSE"
"1009520730","F","35","2","1.13490000000000000E+04","2.04140000000000000E+04","0","1","8.90673799999999937E+03","6.63013999999999992E-01","242"," 00036.","11","MI","Bachelors degree","0","TRUE"
"1009520740","M","34","1","0.00000000000000000E+00","3.72090000000000000E+04","2","0","1.44965000000000000E+04","6.63013999999999992E-01","242"," 00059.","3","DC","High school graduate","0","FALSE"
"1009520750","M","48","1","0.00000000000000000E+00","1.31190000000000000E+04","1","0","7.56164059999999972E+03","6.93150999999999962E-01","253"," 00029.","3","VT","High school graduate","0","FALSE"
"1009520760","M","45","1","0.00000000000000000E+00","2.06360000000000000E+04","4","0","8.94509000000000015E+03","6.60274000000000028E-01","241"," 00037.","4","MO","High school graduate","0","FALSE"
"1009520770","F","70","1","0.00000000000000000E+00","1.37700000000000000E+04","1","0","6.61855860000000030E+03","6.54795000000000016E-01","239"," 00027.","4","NY","High school graduate","0","FALSE"
"1009520780","M","71","1","0.00000000000000000E+00","2.89090000000000000E+04","3","0","1.16398009999999995E+04","6.63013999999999992E-01","242"," 00048.","5","AL","High school graduate","0","FALSE"
"1009520790","M","38","1","0.00000000000000000E+00","1.87510000000000000E+04","4","0","9.59612099999999919E+03","7.04110000000000014E-01","257"," 00037.","3","AZ","High school graduate","0","FALSE"
"1009520800","F","73","2","9.78320000000000000E+04","1.14646000000000000E+05","1","1","2.78590000000000000E+04","7.80822000000000016E-01","285"," 00097.","5","OR","Bachelors degree","0","TRUE"
"1009520810","F","24","2","1.44450000000000000E+04","4.85580000000000000E+04","1","1","1.78770000000000000E+04","6.57533999999999952E-01","240"," 00074.","7","PA","Bachelors degree","0","TRUE"
"1009520820","M","68","4","0.00000000000000000E+00","2.09340000000000000E+04","5","0","8.74880899999999929E+03","6.60274000000000028E-01","241"," 00036.","2","VA","Associate degree","0","FALSE"
"1009520830","F","26","1","0.00000000000000000E+00","2.17600000000000000E+04","2","0","1.06118009999999995E+04","7.01370000000000049E-01","256"," 00041.","2","AK","High school graduate","0","FALSE"
"1009520840","F","27","4","0.00000000000000000E+00","1.78300000000000000E+04","1","0","8.04428899999999976E+03","6.63013999999999992E-01","242"," 00033.","3","WV","Associate degree","0","FALSE"
"1009520850","F","47","4","0.00000000000000000E+00","1.38680000000000000E+04","2","0","7.80982800000000043E+03","7.01370000000000049E-01","256"," 00030.","3","AK","Associate degree","0","FALSE"
"1009520860","M","70","1","0.00000000000000000E+00","1.96330000000000000E+04","1","0","8.69219900000000052E+03","6.68493000000000004E-01","244"," 00035.","4","DE","High school graduate","0","FALSE"
"1009520870","M","45","4","0.00000000000000000E+00","1.48400000000000000E+04","1","1","7.11478899999999976E+03","6.68493000000000004E-01","244"," 00029.","8","PA","Associate degree","0","TRUE"
"1009520880","M","35","1","0.00000000000000000E+00","3.65520000000000000E+04","1","0","1.52978009999999995E+04","6.93150999999999962E-01","253"," 00060.","3","MA","High school graduate","0","FALSE"
"1009520890","F","42","4","7.46200000000000000E+03","4.52920000000000000E+04","4","0","1.76597999999999993E+04","6.90410999999999997E-01","252"," 00070.","4","IN","Associate degree","0","FALSE"
"1009520900","M","41","4","1.19390000000000000E+04","3.37920000000000000E+04","3","1","1.29775000000000000E+04","6.52055000000000051E-01","238"," 00054.","11","PA","Associate degree","0","TRUE"
"1009520910","M","49","1","0.00000000000000000E+00","1.45300000000000000E+04","1","0","7.98578120000000035E+03","6.93150999999999962E-01","253"," 00031.","4","NJ","High school graduate","0","FALSE"
"1009520920","M","22","2","1.04353000000000000E+05","1.79889000000000000E+05","1","1","3.90783000000000029E+04","8.02740000000000009E-01","293"," 00133.","13","ID","Bachelors degree","0","TRUE"
"1009520930","M","32","4","1.07110000000000000E+04","5.33900000000000000E+04","2","0","2.00152000000000007E+04","6.60274000000000028E-01","241"," 00083.","1","KS","Associate degree","0","FALSE"
"1009520940","M","47","4","0.00000000000000000E+00","1.50840000000000000E+04","0","1","8.27146899999999914E+03","7.01370000000000049E-01","256"," 00032.","12","CA","Associate degree","0","TRUE"
"1009520950","F","58","1","0.00000000000000000E+00","2.12370000000000000E+04","1","0","1.04016020000000008E+04","7.01370000000000049E-01","256"," 00040.","3","AR","High school graduate","0","FALSE"
"1009520960","M","27","2","1.16186000000000000E+05","9.54160000000000000E+04","3","0","2.27147999999999993E+04","7.58904000000000023E-01","277"," 00082.","2","WV","Bachelors degree","0","FALSE"
"1009520970","F","46","4","0.00000000000000000E+00","2.15710000000000000E+04","1","1","1.02793009999999995E+04","6.98629999999999973E-01","255"," 00040.","12","MD","Associate degree","0","TRUE"
"1009520980","F","38","4","0.00000000000000000E+00","2.19870000000000000E+04","2","0","1.05873009999999995E+04","7.01370000000000049E-01","256"," 00041.","3","FL","Associate degree","0","FALSE"
"1009520990","M","75","1","0.00000000000000000E+00","1.90140000000000000E+04","0","0","8.41219900000000052E+03","6.52055000000000051E-01","238"," 00035.","3","MD","High school graduate","0","FALSE"
"1009521000","M","68","1","0.00000000000000000E+00","1.87100000000000000E+04","0","1","9.48553100000000086E+03","6.98629999999999973E-01","255"," 00037.","18","OR","High school graduate","0","TRUE"
"1009521010","F","26","4","0.00000000000000000E+00","1.56290000000000000E+04","1","1","8.46546899999999914E+03","6.98629999999999973E-01","255"," 00033.","9","ID","Associate degree","0","TRUE"
"1009521020","F","68","1","0.00000000000000000E+00","1.36160000000000000E+04","0","0","7.88350000000000000E+03","7.04110000000000014E-01","257"," 00030.","3","AR","High school graduate","0","FALSE"
"1009521030","M","61","4","1.39180000000000000E+04","2.12190000000000000E+04","1","0","9.11597999999999956E+03","6.57533999999999952E-01","240"," 00037.","3","KY","Associate degree","0","FALSE"
"1009521040","M","62","4","0.00000000000000000E+00","1.93000000000000000E+04","2","0","8.83127000000000044E+03","6.65753000000000039E-01","243"," 00036.","3","IA","Associate degree","0","FALSE"
"1009521050","M","38","1","0.00000000000000000E+00","1.56150000000000000E+04","4","0","7.51326170000000002E+03","6.65753000000000039E-01","243"," 00030.","3","FL","High school graduate","0","FALSE"
"1009521060","F","64","1","0.00000000000000000E+00","1.46790000000000000E+04","2","0","6.95982030000000032E+03","6.60274000000000028E-01","241"," 00028.","3","DE","High school graduate","0","FALSE"
"1009521070","F","20","4","0.00000000000000000E+00","3.36180000000000000E+04","4","0","1.43020000000000000E+04","7.01370000000000049E-01","256"," 00055.","3","TN","Associate degree","0","FALSE"
"1009521080","M","30","1","0.00000000000000000E+00","1.72460000000000000E+04","2","1","9.04055899999999929E+03","7.09589000000000025E-01","259"," 00034.","10","PA","High school graduate","0","TRUE"
"1009521090","M","64","4","0.00000000000000000E+00","2.05910000000000000E+04","2","0","9.04355899999999929E+03","6.57533999999999952E-01","240"," 00037.","3","AZ","Associate degree","0","FALSE"
"1009521100","M","47","1","0.00000000000000000E+00","2.21220000000000000E+04","1","1","9.65137900000000081E+03","6.60274000000000028E-01","241"," 00040.","9","ID","High school graduate","0","TRUE"
"1009521110","M","60","1","0.00000000000000000E+00","1.67800000000000000E+04","1","0","7.84701170000000002E+03","6.65753000000000039E-01","243"," 00032.","4","NJ","High school graduate","0","FALSE"
"1009521120","M","55","4","0.00000000000000000E+00","1.80530000000000000E+04","3","1","9.44003900000000067E+03","7.04110000000000014E-01","257"," 00036.","14","PA","Associate degree","0","TRUE"
"1009521130","M","58","1","0.00000000000000000E+00","1.49460000000000000E+04","2","0","7.33748829999999998E+03","6.63013999999999992E-01","242"," 00030.","0","MN","High school graduate","0","FALSE"
"1009521140","F","24","3","9.21610000000000000E+04","1.13216000000000000E+05","2","0","2.61792000000000007E+04","7.53425000000000011E-01","275"," 00095.","4","WV","Masters degree","0","FALSE"
"1009521150","F","41","2","9.46600000000000000E+03","4.20290000000000000E+04","2","0","1.54938009999999995E+04","6.54795000000000016E-01","239"," 00064.","1","KY","Bachelors degree","0","FALSE"
"1009521160","M","52","1","0.00000000000000000E+00","2.18360000000000000E+04","2","0","9.49123799999999937E+03","6.63013999999999992E-01","242"," 00039.","2","NH","High school graduate","0","FALSE"
"1009521170","F","36","2","5.00200000000000000E+03","5.67920000000000000E+04","4","0","2.09141019999999990E+04","6.49314999999999976E-01","237"," 00088.","5","MO","Bachelors degree","0","FALSE"
"1009521180","F","50","4","0.00000000000000000E+00","3.00670000000000000E+04","1","0","1.20718979999999992E+04","6.63013999999999992E-01","242"," 00049.","4","AK","Associate degree","0","FALSE"
"1009521190","M","55","2","1.16344000000000000E+05","9.48410000000000000E+04","1","0","2.23050000000000000E+04","7.45205000000000006E-01","272"," 00082.","4","VA","Bachelors degree","0","FALSE"
"1009521200","M","40","4","0.00000000000000000E+00","1.93280000000000000E+04","4","0","8.36903900000000067E+03","6.73973000000000044E-01","246"," 00034.","2","MD","Associate degree","0","FALSE"
"1009521210","M","71","3","1.04031000000000000E+05","8.82460000000000000E+04","0","1","1.90683980000000010E+04","7.42465999999999959E-01","271"," 00070.","4","CA","Masters degree","0","TRUE"
"1009521220","F","24","4","0.00000000000000000E+00","1.71050000000000000E+04","2","1","7.53087899999999991E+03","6.54795000000000016E-01","239"," 00031.","6","MD","Associate degree","0","TRUE"
"1009521230","M","40","4","0.00000000000000000E+00","2.48080000000000000E+04","0","1","1.13431990000000005E+04","6.93150999999999962E-01","253"," 00044.","6","CA","Associate degree","0","TRUE"
"1009521240","F","45","2","9.59070000000000000E+04","1.06518000000000000E+05","3","0","2.44077999999999993E+04","7.58904000000000023E-01","277"," 00088.","2","KY","Bachelors degree","0","FALSE"
"1009521250","F","60","1","0.00000000000000000E+00","1.60580000000000000E+04","2","0","7.24964840000000004E+03","6.57533999999999952E-01","240"," 00030.","2","WA","High school graduate","0","FALSE"
"1009521260","F","43","4","1.12550000000000000E+04","3.24000000000000000E+04","1","1","1.25886990000000005E+04","6.63013999999999992E-01","242"," 00052.","11","ND","Associate degree","0","TRUE"
"1009521270","F","85","1","0.00000000000000000E+00","1.85250000000000000E+04","2","0","9.22101200000000063E+03","6.87671000000000032E-01","251"," 00036.","2","AK","High school graduate","0","FALSE"
"1009521280","F","41","4","6.71800000000000000E+03","2.99000000000000000E+04","3","0","1.17401020000000008E+04","6.63013999999999992E-01","242"," 00048.","5","TX","Associate degree","0","FALSE"
"1009521290","M","71","1","0.00000000000000000E+00","1.93600000000000000E+04","1","0","9.72189799999999923E+03","6.95890000000000009E-01","254"," 00038.","2","IA","High school graduate","0","FALSE"
"1009521300","F","30","1","0.00000000000000000E+00","3.67660000000000000E+04","2","1","1.54358979999999992E+04","7.04110000000000014E-01","257"," 00060.","9","CA","High school graduate","0","TRUE"
"1009521310","M","35","4","0.00000000000000000E+00","2.67970000000000000E+04","2","0","1.07493979999999992E+04","6.71232999999999969E-01","245"," 00043.","4","NC","Associate degree","0","FALSE"
"1009521320","M","47","1","0.00000000000000000E+00","1.48200000000000000E+04","2","0","7.03276950000000033E+03","6.52055000000000051E-01","238"," 00029.","4","NY","High school graduate","0","FALSE"
"1009521330","M","47","4","1.25360000000000000E+04","3.96140000000000000E+04","3","0","1.63483979999999992E+04","7.01370000000000049E-01","256"," 00063.","4","ME","Associate degree","0","FALSE"
"1009521340","F","34","1","0.00000000000000000E+00","2.09970000000000000E+04","1","1","9.67996099999999933E+03","6.87671000000000032E-01","251"," 00038.","14","CA","High school graduate","0","TRUE"
"1009521350","M","48","1","0.00000000000000000E+00","1.71950000000000000E+04","2","0","7.81464840000000004E+03","6.63013999999999992E-01","242"," 00032.","1","MI","High school graduate","0","FALSE"
"1009521360","M","28","1","0.00000000000000000E+00","2.29120000000000000E+04","4","1","1.05636990000000005E+04","6.93150999999999962E-01","253"," 00041.","10","OR","High school graduate","0","TRUE"
"1009521370","F","58","1","0.00000000000000000E+00","2.08790000000000000E+04","3","0","9.25837099999999919E+03","6.54795000000000016E-01","239"," 00038.","3","AR","High school graduate","0","FALSE"
"1009521380","F","35","4","0.00000000000000000E+00","1.57290000000000000E+04","1","1","7.33921879999999965E+03","6.63013999999999992E-01","242"," 00030.","6","CA","Associate degree","0","TRUE"
"1009521390","F","60","1","0.00000000000000000E+00","1.87810000000000000E+04","4","0","8.34598799999999937E+03","6.60274000000000028E-01","241"," 00034.","2","OK","High school graduate","0","FALSE"
"1009521400","M","43","4","0.00000000000000000E+00","3.08080000000000000E+04","3","0","1.31056020000000008E+04","6.90410999999999997E-01","252"," 00052.","2","KY","Associate degree","0","FALSE"
"1009521410","F","45","3","1.14047000000000000E+05","2.08174000000000000E+05","5","0","4.29218000000000029E+04","8.60273999999999983E-01","314"," 00136.","3","WA","Masters degree","0","FALSE"
"1009521420","M","30","4","0.00000000000000000E+00","1.66650000000000000E+04","1","1","7.43414840000000004E+03","6.71232999999999969E-01","245"," 00030.","9","OR","Associate degree","0","TRUE"
"1009521430","F","46","4","0.00000000000000000E+00","1.72490000000000000E+04","0","1","8.00323049999999967E+03","6.63013999999999992E-01","242"," 00033.","13","OR","Associate degree","0","TRUE"
"1009521440","F","68","4","5.72000000000000000E+03","4.47680000000000000E+04","1","0","1.73522999999999993E+04","6.65753000000000039E-01","243"," 00071.","5","MT","Associate degree","0","FALSE"
"1009521450","M","30","4","0.00000000000000000E+00","3.75680000000000000E+04","1","1","1.47708009999999995E+04","6.60274000000000028E-01","241"," 00061.","11","ND","Associate degree","0","TRUE"
"1009521460","F","35","4","0.00000000000000000E+00","1.63350000000000000E+04","2","0","8.45898799999999937E+03","6.90410999999999997E-01","252"," 00033.","5","WY","Associate degree","0","FALSE"
"1009521470","F","74","1","0.00000000000000000E+00","3.31580000000000000E+04","2","0","1.38888979999999992E+04","6.95890000000000009E-01","254"," 00054.","5","KY","High school graduate","0","FALSE"
"1009521480","M","46","2","9.36130000000000000E+04","1.37448000000000000E+05","4","0","3.14147999999999993E+04","7.61643999999999988E-01","278"," 00113.","1","AZ","Bachelors degree","0","FALSE"
"1009521490","M","56","1","0.00000000000000000E+00","1.81990000000000000E+04","1","0","8.25330099999999948E+03","6.63013999999999992E-01","242"," 00034.","4","DE","High school graduate","0","FALSE"
"1009521500","M","63","1","0.00000000000000000E+00","1.50570000000000000E+04","2","0","7.29642969999999968E+03","6.68493000000000004E-01","244"," 00029.","2","WI","High school graduate","0","FALSE"
"1009521510","M","26","1","0.00000000000000000E+00","2.15310000000000000E+04","4","0","1.04101020000000008E+04","6.93150999999999962E-01","253"," 00041.","4","CO","High school graduate","0","FALSE"
"1009521520","M","55","4","0.00000000000000000E+00","1.69100000000000000E+04","0","1","7.71096100000000024E+03","6.63013999999999992E-01","242"," 00031.","10","ND","Associate degree","0","TRUE"
"1009521530","F","35","2","5.09600000000000000E+03","7.73250000000000000E+04","5","0","1.79772999999999993E+04","7.53425000000000011E-01","275"," 00065.","2","ND","Bachelors degree","0","FALSE"
"1009521540","F","65","2","9.44700000000000000E+03","5.28350000000000000E+04","1","0","1.96443980000000010E+04","6.63013999999999992E-01","242"," 00081.","4","MN","Bachelors degree","0","FALSE"
"1009521550","M","32","1","0.00000000000000000E+00","1.76480000000000000E+04","2","0","8.09655860000000030E+03","6.65753000000000039E-01","243"," 00033.","4","TX","High school graduate","0","FALSE"
"1009521560","M","30","1","0.00000000000000000E+00","1.87880000000000000E+04","1","1","8.24487099999999919E+03","6.57533999999999952E-01","240"," 00034.","9","OR","High school graduate","0","TRUE"
"1009521570","F","27","1","0.00000000000000000E+00","1.68480000000000000E+04","2","1","7.56951950000000033E+03","6.63013999999999992E-01","242"," 00031.","11","ID","High school graduate","0","TRUE"
"1009521580","M","52","4","0.00000000000000000E+00","1.85590000000000000E+04","1","0","9.18621099999999933E+03","6.93150999999999962E-01","253"," 00036.","3","MA","Associate degree","0","FALSE"
"1009521590","M","26","1","0.00000000000000000E+00","1.99310000000000000E+04","2","0","9.89072999999999956E+03","6.95890000000000009E-01","254"," 00038.","3","ND","High school graduate","0","FALSE"
"1009521600","M","37","4","0.00000000000000000E+00","2.99350000000000000E+04","2","0","1.27111020000000008E+04","6.98629999999999973E-01","255"," 00049.","4","FL","Associate degree","0","FALSE"
"1009521610","M","57","1","0.00000000000000000E+00","2.08340000000000000E+04","5","0","8.94673799999999937E+03","6.63013999999999992E-01","242"," 00036.","4","KS","High school graduate","0","FALSE"
"1009521620","M","70","1","0.00000000000000000E+00","2.15800000000000000E+04","3","0","9.12526200000000063E+03","6.57533999999999952E-01","240"," 00038.","1","DC","High school graduate","0","FALSE"
"1009521630","M","71","1","0.00000000000000000E+00","2.13150000000000000E+04","0","0","9.37037099999999919E+03","6.54795000000000016E-01","239"," 00039.","3","MO","High school graduate","0","FALSE"
"1009521640","M","38","1","0.00000000000000000E+00","3.29930000000000000E+04","0","1","1.25791990000000005E+04","6.65753000000000039E-01","243"," 00051.","7","CA","High school graduate","0","TRUE"
"1009521650","F","64","1","0.00000000000000000E+00","2.03220000000000000E+04","2","0","9.54512900000000081E+03","6.98629999999999973E-01","255"," 00037.","3","KS","High school graduate","0","FALSE"
"1009521660","F","71","4","1.37270000000000000E+04","2.88430000000000000E+04","4","0","1.17138009999999995E+04","6.60274000000000028E-01","241"," 00048.","4","OK","Associate degree","0","FALSE"
"1009521670","F","60","2","8.17810000000000000E+04","9.55920000000000000E+04","5","0","2.20306019999999990E+04","7.47944999999999971E-01","273"," 00080.","3","OR","Bachelors degree","0","FALSE"
"1009521680","F","72","1","0.00000000000000000E+00","2.84660000000000000E+04","3","0","1.16063979999999992E+04","6.68493000000000004E-01","244"," 00047.","3","UT","High school graduate","0","FALSE"
"1009521690","F","47","1","0.00000000000000000E+00","2.29430000000000000E+04","2","0","1.05976990000000005E+04","6.98629999999999973E-01","255"," 00041.","5","PA","High school graduate","0","FALSE"
"1009521700","F","42","1","0.00000000000000000E+00","2.12280000000000000E+04","2","0","8.94444900000000052E+03","6.71232999999999969E-01","245"," 00036.","2","NV","High school graduate","0","FALSE"
"1009521710","M","47","1","0.00000000000000000E+00","3.34610000000000000E+04","2","0","1.31298009999999995E+04","6.65753000000000039E-01","243"," 00054.","3","AK","High school graduate","0","FALSE"
"1009521720","M","66","4","0.00000000000000000E+00","1.48250000000000000E+04","0","0","6.93607800000000043E+03","6.63013999999999992E-01","242"," 00028.","3","WV","Associate degree","0","FALSE"
"1009521730","M","24","1","0.00000000000000000E+00","1.34780000000000000E+04","4","1","6.87742199999999957E+03","6.60274000000000028E-01","241"," 00028.","8","PA","High school graduate","0","TRUE"
"1009521740","M","66","1","0.00000000000000000E+00","1.65610000000000000E+04","2","0","7.61078899999999976E+03","6.54795000000000016E-01","239"," 00031.","1","IA","High school graduate","0","FALSE"
"1009521750","M","21","1","0.00000000000000000E+00","2.21590000000000000E+04","4","0","1.05473979999999992E+04","6.93150999999999962E-01","253"," 00041.","3","TX","High school graduate","0","FALSE"
"1009521760","F","21","4","1.01400000000000000E+04","2.70480000000000000E+04","0","1","1.11523979999999992E+04","6.54795000000000016E-01","239"," 00046.","18","MD","Associate degree","0","TRUE"
"1009521770","F","73","1","0.00000000000000000E+00","3.59460000000000000E+04","1","0","1.41570000000000000E+04","6.60274000000000028E-01","241"," 00058.","2","OK","High school graduate","0","FALSE"
"1009521780","M","69","4","0.00000000000000000E+00","1.41590000000000000E+04","1","0","6.70185159999999996E+03","6.57533999999999952E-01","240"," 00027.","3","ME","Associate degree","0","FALSE"
"1009521790","M","31","1","0.00000000000000000E+00","1.59810000000000000E+04","2","0","7.53819899999999961E+03","6.52055000000000051E-01","238"," 00031.","3","GA","High school graduate","0","FALSE"
"1009521800","F","86","4","0.00000000000000000E+00","1.66570000000000000E+04","2","1","8.00153899999999976E+03","6.68493000000000004E-01","244"," 00032.","12","ID","Associate degree","0","TRUE"
"1009521810","M","31","4","0.00000000000000000E+00","1.51490000000000000E+04","2","0","6.99315999999999985E+03","6.54795000000000016E-01","239"," 00029.","4","MN","Associate degree","0","FALSE"
"1009521820","M","34","1","0.00000000000000000E+00","2.69010000000000000E+04","2","0","1.22141020000000008E+04","7.04110000000000014E-01","257"," 00047.","2","NM","High school graduate","0","FALSE"
"1009521830","M","46","1","0.00000000000000000E+00","3.60600000000000000E+04","5","0","1.47798009999999995E+04","7.04110000000000014E-01","257"," 00057.","1","IL","High school graduate","0","FALSE"
"1009521840","M","33","1","0.00000000000000000E+00","2.06430000000000000E+04","4","0","9.01853900000000067E+03","6.57533999999999952E-01","240"," 00037.","4","SC","High school graduate","0","FALSE"
"1009521850","M","62","3","1.18024000000000000E+05","1.09031000000000000E+05","3","0","2.50232000000000007E+04","7.58904000000000023E-01","277"," 00090.","3","MS","Masters degree","0","FALSE"
"1009521860","M","51","4","0.00000000000000000E+00","2.45900000000000000E+04","3","0","1.01201020000000008E+04","6.52055000000000051E-01","238"," 00042.","3","MT","Associate degree","0","FALSE"
"1009521870","F","29","4","0.00000000000000000E+00","1.67010000000000000E+04","1","0","7.38728120000000035E+03","6.57533999999999952E-01","240"," 00030.","3","NE","Associate degree","0","FALSE"
"1009521880","F","79","1","0.00000000000000000E+00","1.64440000000000000E+04","2","0","7.45510159999999996E+03","6.68493000000000004E-01","244"," 00030.","3","TX","High school graduate","0","FALSE"
"1009521890","F","48","1","0.00000000000000000E+00","1.40280000000000000E+04","0","1","6.66182030000000032E+03","6.60274000000000028E-01","241"," 00027.","6","ID","High school graduate","0","TRUE"
